# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000232072.1	AC004870.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232073.1	Z82198.2	lncRNA	0	2	4	0.0000	0.0000	0.0000
ENSG00000232075.1	MRPL35P2	processed_pseudogene	7	8	1	0.8199	0.2210	0.2700
ENSG00000232077.2	LINC01031	lncRNA	1	0	1	0.0297	0.0080	0.0098
ENSG00000232079.7	LINC01697	lncRNA	24	14	10	0.3536	0.0953	0.1165
ENSG00000232080.5	AL662789.1	lncRNA	0	0	1	0.0000	0.0000	0.0000
ENSG00000232081.1	LARGE-IT1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232082.1	RPS6KA2-IT1	lncRNA	4	1	3	0.4135	0.1114	0.1362
ENSG00000232083.3	RPL31P7	processed_pseudogene	3	1	2	0.4750	0.1280	0.1564
ENSG00000232084.5	LINC01104	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232085.1	AL606534.2	lncRNA	0	61	69	0.0000	0.0000	0.0000
ENSG00000232086.1	AL159990.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232087.1	HCFC2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232089.1	AC011233.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232090.2	POLR2DP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232091.1	PNLIPP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232093.1	DCST1-AS1	lncRNA	16	13	14	1.1650	0.3140	0.3837
ENSG00000232096.1	YPEL5P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232097.1	AC079781.3	processed_pseudogene	2	1	1	0.3362	0.0906	0.1107
ENSG00000232098.3	AC012313.1	lncRNA	266	135	131	4.6590	1.2558	1.5345
ENSG00000232100.1	LINC01653	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232101.1	AC108059.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232102.1	MTCO3P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232104.3	RFX3-AS1	lncRNA	17	9	8	0.6514	0.1756	0.2145
ENSG00000232105.1	RPL32P28	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232109.1	VN1R54P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232110.8	AL353751.1	lncRNA	4	2	3	0.0974	0.0262	0.0321
ENSG00000232111.2	AC073488.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232112.3	TMA7	protein_coding	125	782	819	6.5682	1.7704	2.1633
ENSG00000232113.3	TEX50	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000232114.1	NPLP1	processed_pseudogene	1	0	1	0.1129	0.0304	0.0372
ENSG00000232115.1	AC026884.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232117.2	LINC00384	lncRNA	1	1	0	0.0087	0.0024	0.0029
ENSG00000232118.2	BACH1-AS1	lncRNA	1	1	0	0.0681	0.0184	0.0224
ENSG00000232119.8	MCTS1	protein_coding	5003	2475	2530	27.8174	7.4980	9.1618
ENSG00000232120.1	AL357375.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232121.1	AL450469.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232124.3	AP001057.1	lncRNA	4	2	2	0.1132	0.0305	0.0373
ENSG00000232125.5	DYTN	protein_coding	3	3	0	0.0644	0.0173	0.0212
ENSG00000232128.1	MTCO3P45	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232130.1	AC092966.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232131.1	NCOA7-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232132.1	NDFIP2-AS1	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000232133.1	IMPDH1P10	processed_pseudogene	0	97	80	0.0000	0.0000	0.0000
ENSG00000232134.1	RPS15AP12	processed_pseudogene	50	17	34	7.7126	2.0789	2.5402
ENSG00000232135.1	AL031663.1	processed_pseudogene	1	0	1	0.2733	0.0737	0.0900
ENSG00000232136.2	DUXAP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232138.1	IFNWP5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232139.6	LINC00867	lncRNA	0	197	174	0.0000	0.0000	0.0000
ENSG00000232140.2	AC073257.1	lncRNA	15	9	6	0.5229	0.1409	0.1722
ENSG00000232142.1	RPS25P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232144.1	PSAT1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232145.1	AC099548.1	processed_pseudogene	0	2	1	0.0000	0.0000	0.0000
ENSG00000232148.1	FMO11P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232149.1	FERP1	processed_pseudogene	1	115	132	0.0755	0.0203	0.0249
ENSG00000232150.3	ST13P4	processed_pseudogene	61	20	41	3.3402	0.9003	1.1001
ENSG00000232153.3	AC012593.2	lncRNA	43	73	63	2.1500	0.5795	0.7081
ENSG00000232154.2	MTCYBP15	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232155.1	AC244090.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232158.1	C11orf98P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232159.3	RAB9BP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232160.7	RAP2C-AS1	lncRNA	133	218	243	1.3586	0.3662	0.4475
ENSG00000232161.1	AC023141.8	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232162.1	USP12-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232163.2	RPLP1P13	processed_pseudogene	1	0	1	0.2002	0.0540	0.0659
ENSG00000232164.1	LINC01873	lncRNA	1	0	1	0.0356	0.0096	0.0117
ENSG00000232165.1	AC006455.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232166.1	AL122008.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232167.1	AC137675.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232168.2	P2RY10BP	unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232170.6	LINC00708	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232172.1	AL359092.2	processed_pseudogene	2	1	1	0.2046	0.0552	0.0674
ENSG00000232173.2	OR2H5P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232174.3	AC113340.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232175.1	AL122003.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232176.1	AL161909.1	processed_pseudogene	12	8	4	1.0087	0.2719	0.3322
ENSG00000232177.1	MTND4P24	processed_pseudogene	1	1	0	0.1508	0.0406	0.0497
ENSG00000232179.1	MTATP6P29	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232183.1	AL031386.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232184.1	AL662889.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232185.1	CNOT7P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232186.1	TERF1P7	processed_pseudogene	11	4	8	0.5361	0.1445	0.1766
ENSG00000232187.1	FTH1P7	processed_pseudogene	409	223	186	44.3449	11.9529	14.6052
ENSG00000232188.1	AL354714.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232190.3	LINC02181	lncRNA	6	3	3	0.0819	0.0221	0.0270
ENSG00000232192.1	KIF26B-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232193.1	AL157359.2	lncRNA	2	1	1	0.1527	0.0412	0.0503
ENSG00000232194.1	Z99943.1	lncRNA	2	2	0	0.1667	0.0449	0.0549
ENSG00000232195.1	TOMM22P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232196.4	MTRNR2L4	protein_coding	5	2	3	0.1771	0.0477	0.0583
ENSG00000232197.3	AL596442.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232198.2	MTCO2P34	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232199.1	RPL3P8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232200.2	AL158090.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232202.1	CHORDC1P1	processed_pseudogene	4	2	2	0.2443	0.0658	0.0805
ENSG00000232203.3	SLC25A6P2	processed_pseudogene	3	2	1	0.2047	0.0552	0.0674
ENSG00000232204.1	TET1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232205.1	CDY18P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232208.2	AL139415.1	processed_pseudogene	10	6	4	1.7003	0.4583	0.5600
ENSG00000232211.1	AL353613.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232212.1	LINC01701	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232215.2	OR2L6P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232216.1	IGHV3-43	IG_V_gene	30	13	17	4.1371	1.1151	1.3626
ENSG00000232217.1	FTLP8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232218.1	AL021937.2	unprocessed_pseudogene	5	2	3	1.4888	0.4013	0.4903
ENSG00000232220.2	AC008440.1	lncRNA	0	1000	1080	0.0000	0.0000	0.0000
ENSG00000232223.1	CNN2P10	processed_pseudogene	1	1	0	0.0652	0.0176	0.0215
ENSG00000232225.6	LINC01047	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232226.2	ARSFP1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232227.5	AC013401.1	lncRNA	8	5	12	0.7648	0.2062	0.2519
ENSG00000232228.1	RPL36AP16	processed_pseudogene	6	4	2	1.1292	0.3044	0.3719
ENSG00000232229.6	LINC00865	lncRNA	25	28	26	0.2531	0.0682	0.0834
ENSG00000232230.1	TPM4P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232233.1	LINC02043	lncRNA	6	5	1	0.1960	0.0528	0.0646
ENSG00000232234.4	AL355499.1	lncRNA	1	2	0	0.0129	0.0035	0.0043
ENSG00000232235.1	CDY3P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232237.3	ASCL5	protein_coding	3	2	1	0.0886	0.0239	0.0292
ENSG00000232238.1	RPS29P8	processed_pseudogene	3	3	0	1.0500	0.2830	0.3458
ENSG00000232239.2	RBPJP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232240.2	AL356387.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232241.1	DYNLT3P1	processed_pseudogene	1	0	1	0.1725	0.0465	0.0568
ENSG00000232242.2	ZYG11AP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232245.1	AL035415.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232249.1	AC152007.1	unprocessed_pseudogene	1	0	1	0.2672	0.0720	0.0880
ENSG00000232252.1	AL354994.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232254.1	CSF2RBP1	unprocessed_pseudogene	1	1	0	0.1531	0.0413	0.0504
ENSG00000232258.6	TMEM114	protein_coding	5	4	1	0.2109	0.0568	0.0695
ENSG00000232259.1	AL158166.2	lncRNA	9	4	5	0.7201	0.1941	0.2372
ENSG00000232260.2	BTF3L4P1	processed_pseudogene	3	2	1	0.3836	0.1034	0.1264
ENSG00000232261.1	Z98751.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232263.1	KRTAP25-1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000232264.5	USP17L24	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000232265.8	LINC02805	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000232267.1	ACTR3P2	processed_pseudogene	1	0	1	0.0476	0.0128	0.0157
ENSG00000232268.6	OR52I1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000232271.1	AL096799.1	lncRNA	30	17	22	4.7126	1.2702	1.5521
ENSG00000232273.1	FTH1P1	processed_pseudogene	9	3	6	1.0125	0.2729	0.3335
ENSG00000232277.1	SLC30A6P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232281.2	IFNWP15	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232282.1	MTND1P32	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232283.1	HSD17B3-AS1	lncRNA	0	9	8	0.0000	0.0000	0.0000
ENSG00000232284.7	GNG12-AS1	lncRNA	11	27	15	0.1900	0.0512	0.0626
ENSG00000232285.1	ELOBP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232286.1	AL121902.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232287.2	SLC6A1-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232290.1	AL133260.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232292.1	ALDH7A1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232293.2	PAICSP7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232294.6	AL031674.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232295.7	AL589935.1	lncRNA	7	450	437	0.0810	0.0218	0.0267
ENSG00000232296.1	AL691482.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232298.2	GRHL3-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232299.1	AL357514.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232300.1	FAM215B	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232301.2	LNCPRESS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232303.2	DFFBP1	processed_pseudogene	0	1	2	0.0000	0.0000	0.0000
ENSG00000232305.1	CLCP1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232306.2	AC012485.2	lncRNA	0	1	1	0.0000	0.0000	0.0000
ENSG00000232307.1	DAOA-AS1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000232309.2	AL390856.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232310.8	AL078590.2	lncRNA	5	4	1	0.0658	0.0177	0.0217
ENSG00000232314.1	PSMC1P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232316.2	LINC02518	lncRNA	1	0	1	0.0808	0.0218	0.0266
ENSG00000232320.6	MXRA7P1	processed_pseudogene	24	10	15	2.8109	0.7577	0.9258
ENSG00000232325.4	AC093627.1	lncRNA	2	1	1	0.1365	0.0368	0.0450
ENSG00000232327.4	AC105917.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232328.3	AC084030.1	lncRNA	2	1	1	0.0470	0.0127	0.0155
ENSG00000232332.1	ARL5AP5	processed_pseudogene	1	0	1	0.1373	0.0370	0.0452
ENSG00000232333.1	RPS27AP2	processed_pseudogene	7	4	3	0.9010	0.2428	0.2967
ENSG00000232334.1	AL683842.1	processed_pseudogene	3	2	1	0.3420	0.0922	0.1126
ENSG00000232335.1	AL354864.1	lncRNA	0	21	13	0.0000	0.0000	0.0000
ENSG00000232337.1	AC009313.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232341.2	RPL4P2	processed_pseudogene	4	2	2	0.1867	0.0503	0.0615
ENSG00000232342.7	AC022540.1	lncRNA	1	4	1	0.0487	0.0131	0.0160
ENSG00000232344.2	AC087163.1	processed_pseudogene	5	3	2	0.3508	0.0946	0.1155
ENSG00000232346.1	Z74021.1	processed_pseudogene	39	25	14	5.7350	1.5458	1.8888
ENSG00000232347.1	AL390728.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232349.2	YBX1P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232350.1	AC244250.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232352.1	SEMA3B-AS1	lncRNA	3	1	2	0.5312	0.1432	0.1750
ENSG00000232353.5	AC026320.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232354.8	VIPR1-AS1	lncRNA	1	1	1	0.0115	0.0031	0.0038
ENSG00000232355.2	AL603650.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232358.1	AL050404.1	lncRNA	0	40	54	0.0000	0.0000	0.0000
ENSG00000232359.1	AC104777.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232360.1	AP000281.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232361.3	AC069304.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232362.1	ATP5MGP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232363.1	AL021391.1	lncRNA	1	0	1	0.1098	0.0296	0.0362
ENSG00000232366.1	VDAC1P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232368.1	FTLP2	processed_pseudogene	84	40	44	9.5215	2.5665	3.1360
ENSG00000232369.1	PPIAP35	processed_pseudogene	1	0	2	0.1216	0.0328	0.0401
ENSG00000232370.1	BAG1P1	processed_pseudogene	2	1	1	0.1712	0.0462	0.0564
ENSG00000232373.2	MTCYBP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232374.5	GPR79	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232375.1	AC092042.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232377.1	AC016910.1	lncRNA	2	5	6	0.1144	0.0308	0.0377
ENSG00000232378.1	RPL29P28	processed_pseudogene	1	0	1	0.1268	0.0342	0.0418
ENSG00000232379.1	RPL22P23	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232380.1	ZDHHC20P4	processed_pseudogene	2	0	2	0.1189	0.0320	0.0391
ENSG00000232381.1	OR52U1P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232382.2	OR5K1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000232383.1	AC010677.1	processed_pseudogene	25	19	6	3.6316	0.9789	1.1961
ENSG00000232385.2	RPS3AP25	processed_pseudogene	13	11	2	0.9811	0.2645	0.3231
ENSG00000232386.9	AC015712.1	lncRNA	34	17	17	1.3758	0.3709	0.4531
ENSG00000232387.2	SKA2P1	processed_pseudogene	1	0	1	0.1535	0.0414	0.0505
ENSG00000232388.5	SMIM26	protein_coding	1967	978	989	107.2165	28.8995	35.3123
ENSG00000232389.1	AL583856.1	processed_pseudogene	8	4	4	0.4349	0.1172	0.1432
ENSG00000232390.3	NDUFA5P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232391.1	RANP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232392.1	GOT2P7	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232393.1	RPL5P6	processed_pseudogene	1	0	1	0.0676	0.0182	0.0222
ENSG00000232394.1	AC090696.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232395.1	AL138830.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232396.2	AC004882.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232398.1	TMPRSS11CP	unprocessed_pseudogene	0	1	0	0.0000	0.0000	0.0000
ENSG00000232399.4	USP17L13	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000232400.1	RAD17P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232401.2	LINC00112	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232403.1	RPL27P5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232406.7	AL121895.1	lncRNA	1	1	0	0.0141	0.0038	0.0046
ENSG00000232407.3	PPIAP70	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232408.1	AC140481.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232409.1	AC019185.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232411.1	AC009495.2	lncRNA	1	1	0	0.1183	0.0319	0.0390
ENSG00000232412.1	AL121601.1	lncRNA	8	8	10	1.4687	0.3959	0.4837
ENSG00000232413.1	AL589923.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232415.1	ELN-AS1	lncRNA	20	63	81	2.2500	0.6065	0.7410
ENSG00000232416.3	BPESC1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232418.1	AC074348.1	processed_pseudogene	1	1	0	0.4534	0.1222	0.1493
ENSG00000232419.1	TTTY19	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232420.2	IL9RP2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232422.1	KNOP1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232423.6	PRAMEF6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000232424.1	USP9YP29	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232429.3	RPL21P131	processed_pseudogene	1	1	0	0.1239	0.0334	0.0408
ENSG00000232430.1	RPL31P15	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232431.3	AC055876.1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232433.2	GXYLT1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232434.2	AJM1	protein_coding	127	63	64	1.7326	0.4670	0.5706
ENSG00000232436.1	AL360013.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232437.1	RPS26P42	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232439.1	RPL18AP7	processed_pseudogene	3	0	3	0.3426	0.0924	0.1129
ENSG00000232442.1	MHENCR	lncRNA	217	106	112	16.2139	4.3703	5.3401
ENSG00000232444.1	AC010745.4	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232445.2	EMSLR	lncRNA	402	613	600	5.1442	1.3866	1.6943
ENSG00000232446.1	AC129850.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232447.1	MTND5P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232448.2	AL354824.2	lncRNA	1	1	0	0.0381	0.0103	0.0126
ENSG00000232450.1	AL133517.1	transcribed_processed_pseudogene	11	5	6	0.8801	0.2372	0.2899
ENSG00000232451.2	AC018467.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232453.7	LINC02777	lncRNA	292	144	148	8.4507	2.2778	2.7833
ENSG00000232454.2	AL138752.1	processed_pseudogene	2	1	1	0.3410	0.0919	0.1123
ENSG00000232455.2	LARS2-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232456.1	AL355994.2	unprocessed_pseudogene	12	7	5	1.0202	0.2750	0.3360
ENSG00000232457.4	SLC16A6P1	transcribed_unprocessed_pseudogene	5	3	2	0.2826	0.0762	0.0931
ENSG00000232458.1	LINC01450	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232459.1	OR4F14P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232460.4	BMPR1AP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232463.1	AL359265.2	processed_pseudogene	1	0	1	0.0948	0.0256	0.0312
ENSG00000232464.1	Z98949.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232465.1	AL049765.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232466.1	H3P31	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232467.2	TMA16P2	processed_pseudogene	2	1	1	0.1992	0.0537	0.0656
ENSG00000232470.1	AL136368.1	lncRNA	9	17	14	1.3433	0.3621	0.4424
ENSG00000232471.3	AC119751.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232472.1	EEF1B2P3	processed_pseudogene	319	161	158	28.1592	7.5901	9.2744
ENSG00000232474.1	NCKAP5-IT1	lncRNA	1	0	1	0.1080	0.0291	0.0356
ENSG00000232475.1	HSFY5P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232479.2	KRT8P52	processed_pseudogene	5	6	0	0.2309	0.0622	0.0760
ENSG00000232480.1	TGFB2-AS1	lncRNA	0	4	3	0.0000	0.0000	0.0000
ENSG00000232482.2	AL357134.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232485.3	RPL37A-DT	lncRNA	89	53	46	2.8668	0.7727	0.9442
ENSG00000232486.1	DEPDC1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232487.1	RASA3-IT1	lncRNA	1	1	0	0.1575	0.0425	0.0519
ENSG00000232489.1	MFAP1P1	processed_pseudogene	7	4	3	0.3338	0.0900	0.1099
ENSG00000232490.6	OSBPL10-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232491.1	SAPCD2P3	processed_pseudogene	3	2	1	0.2112	0.0569	0.0696
ENSG00000232492.1	NPM1P13	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232493.2	RPL12P11	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232494.1	AL161912.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232496.2	RPL3P12	processed_pseudogene	5	1	4	0.2477	0.0668	0.0816
ENSG00000232497.1	ADIPOR1P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232499.2	AL391058.1	processed_pseudogene	8	4	4	0.4653	0.1254	0.1532
ENSG00000232500.2	AP005273.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232502.1	AC073464.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232503.1	CYCSP8	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232504.5	ST3GAL5-AS1	lncRNA	4	4	2	0.2242	0.0604	0.0738
ENSG00000232508.1	MRPL45P1	processed_pseudogene	16	11	5	1.0477	0.2824	0.3451
ENSG00000232511.4	OR2AH1P	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232512.6	AP000233.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000232514.1	AL356968.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000232515.1	AC245060.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
