id	filename	md5	size	state
78da0a87-3a86-48b1-b6e2-013655c8c80d	017cf34b-148e-4c02-ab6e-a57c81cef162.rna_seq.augmented_star_gene_counts.tsv	5a20dd42f37fa9b199d1b00938e56fda	4242016	released
10141cdf-e755-4f00-8b99-b3ea5806af50	741e3675-2e4d-4b9b-90ab-953a0842c9bc.rna_seq.augmented_star_gene_counts.tsv	2c8f25d6043841e9340a2fe35001b3b9	4239099	released
28e298b2-678b-46ec-b383-ec60bf6ca742	35280e59-ab85-4593-bcd3-736b45ae35e6.rna_seq.augmented_star_gene_counts.tsv	2e0d0cd8728946b10210594180a660f2	4239497	released
caa33f9f-2f8e-467a-ba59-4fdff2c0bbe8	1f3bdcaf-faa0-4915-ae1f-1f4a101fc664.rna_seq.augmented_star_gene_counts.tsv	ca53911f58462280d2d2f094e913afd6	4238198	released
87b8ce59-94a1-4c53-b198-bffe7f200ddc	5db866b3-164d-4415-a18b-048814cffc82.rna_seq.augmented_star_gene_counts.tsv	2a93b698ee3e7cc900c19a156a941664	4230682	released
6e23a4fb-ec57-408f-bfdb-307e833ce0bc	bef99df7-8626-4b59-a7f4-5fc83f874851.rna_seq.augmented_star_gene_counts.tsv	4c528e09277bde5fc8f204566b76244e	4241722	released
b2c47893-e32f-4d99-8a5b-7c990cacb737	ebbf5927-f3df-487a-8836-a98a328f0c75.rna_seq.augmented_star_gene_counts.tsv	2c6af3644f307fb5845f565e84477262	4239427	released
b54b23c4-9cdb-433f-9a74-805f314e596e	156bb00b-2a98-4356-833a-702489061896.rna_seq.augmented_star_gene_counts.tsv	984e918f7469cb04e6898887e67fa7b6	4247327	released
897d6743-7ea3-4b6a-a99f-c2dde3c51827	4e8eef4e-e58e-4a66-9bab-0d2f8a9764ca.rna_seq.augmented_star_gene_counts.tsv	f71f1141701153766afd4e5f5fde9bba	4243712	released
d6055724-b1f0-46f9-8a99-a4a59653906c	da3d27b5-ce33-41fd-be43-a322d0c49d91.rna_seq.augmented_star_gene_counts.tsv	298375381c9fa42169919795744e4033	4238301	released
cb5802af-ef05-4ed1-b37d-93203a6ef3a2	8c82eefa-6dff-49fc-b928-697d55ac9b27.rna_seq.augmented_star_gene_counts.tsv	4c4a8b4b1d0cbeeed6bc225f5e097695	4245577	released
6297e246-48f5-4f6e-b3b2-6ef6aa384120	c2b3bf55-e29c-43f4-b447-deb490d8b43b.rna_seq.augmented_star_gene_counts.tsv	17e818bfdced44c0d7d86da581ad7a13	4240892	released
13eb6c04-e8cc-4c53-ad7c-49686b945d89	706fdf0d-6464-46d6-84e7-4fe08bc1db75.rna_seq.augmented_star_gene_counts.tsv	e09d7fdb2783ad06aa91ff3c9f8c7ea5	4233025	released
46f4ba53-86ff-4382-93a0-9f5dd410bb88	e87ad27a-c207-4129-bff0-27be1571c47d.rna_seq.augmented_star_gene_counts.tsv	a00b31e1c58d423a4c62537814fba351	4237318	released
5cb23757-a030-47e1-9a11-8d37e565266a	53894213-9499-4d39-8ceb-8eaec6a3774a.rna_seq.augmented_star_gene_counts.tsv	2798506dd82f5c087c7e924fd90d0582	4236859	released
06344cac-38bb-4044-ade0-2a7adde047f9	cc238245-5e80-461f-93a8-f1b3d4898bd3.rna_seq.augmented_star_gene_counts.tsv	5e0901b61c8171f30b85a430db0dfdea	4239233	released
65f7f034-6f9f-4443-8dcf-8528ece68fb6	b61edf7a-1c34-4c6c-bf27-1675f4358a9d.rna_seq.augmented_star_gene_counts.tsv	a8cccd7aef322d85a5dce6aa7a9de852	4223486	released
8ea67b9c-bd58-4a55-95e6-a5033e2ba08e	e8c09e84-2805-4e58-bcb4-b865e30a5784.rna_seq.augmented_star_gene_counts.tsv	8431c7a77b206d1fc72f7e046bd84001	4233620	released
0101462d-6b47-4134-8164-667ebddc9091	aebb2406-6a90-48bc-be3d-120bf08b6f11.rna_seq.augmented_star_gene_counts.tsv	df59af612a16c81587854424cd73c233	4235226	released
1e270ec7-ee1f-43cd-827b-1d5588c09150	6078ce1b-f442-45cc-9e0a-1c324964e760.rna_seq.augmented_star_gene_counts.tsv	c417f927396daaf87ebecd29aa7d9376	4232822	released
bdde584e-c56f-4e08-9fdf-2ef444df7285	46934acb-5637-47aa-830c-88e695d0d2e6.rna_seq.augmented_star_gene_counts.tsv	fd900526a9977fb1100797fb53f6410d	4235795	released
7cf9b94b-9bd4-4dc6-8875-01c3284c0fd7	2133d4c0-0d35-4a45-bd16-d7c0f6dcfe6e.rna_seq.augmented_star_gene_counts.tsv	2422d65754d3f4349ad81982a7058db9	4238538	released
7241b7bc-630f-4821-a4d1-aa7edfcd2b98	b0f90979-31b2-48fd-a948-5d2e5537d5b1.rna_seq.augmented_star_gene_counts.tsv	69a6b454bccd35c3c1bf1df204c3019d	4239405	released
