id	filename	md5	size	state
ba97a1ce-36b3-4212-960b-b64a7cc2ea82	fc8c105f-9904-4f9b-8af8-61c49c1a3261.rna_seq.augmented_star_gene_counts.tsv	bfaf447464565b3849da4b94a753dd0d	4249507	released
ba3ab6f6-109b-485c-b600-d6cf3edb4b28	5f783279-0c7a-4039-8ecd-f0f545d99894.rna_seq.augmented_star_gene_counts.tsv	7dfaa24691b10bd5d01589a658dd0a81	4247843	released
ed4e33b6-e610-40f6-a9cb-68d27b24b7ea	1b42fc61-0ec5-4da2-907e-39388ec70382.rna_seq.augmented_star_gene_counts.tsv	5962f682d6d354ca5c428ad1b778c259	4253346	released
24f33eec-e332-4d33-a628-a366f2a18d52	071098de-0fcd-4155-a735-5dbcc0054e6b.rna_seq.augmented_star_gene_counts.tsv	c004f2994d1b2e949cbccc418bcf77c3	4226516	released
f6b85b88-29c7-4722-86f1-0c4c5fa0b819	c335308e-60fa-4ca7-ba9e-f8e53d0bf57c.rna_seq.augmented_star_gene_counts.tsv	3a09c248e2a0e51d7acf6b636750f6fe	4199064	released
bb4ec992-dd81-4758-b4f2-7560fbc4cf2b	c8e4e659-7477-44ce-9f69-52d916efd8ef.rna_seq.augmented_star_gene_counts.tsv	09a215ad24012641d8f5702b26712077	4246009	released
986759bd-7232-46a9-84f3-0e71026a01fd	05791785-80ef-46cd-970b-5bd0c0d1b8e3.rna_seq.augmented_star_gene_counts.tsv	4acc7f75fd24a17e910ce7e4d7deb579	4246462	released
32d5318e-4553-4f8d-81bb-82f59885fc60	c23298c9-3d14-41bb-a14b-4ce8bcfaf89e.rna_seq.augmented_star_gene_counts.tsv	3f758a0984494e6dbb71e484a0c6cc05	4253256	released
3c7b458e-ecca-4d6a-b1c7-48152e184c0b	469940c4-270b-4ea2-b341-b211ceb54eac.rna_seq.augmented_star_gene_counts.tsv	c3445bcb0693cd8fe5904d98784ad91a	4257980	released
5d9c87af-9ac3-42a7-a0c3-84a490957188	4b2025a1-962d-42d4-8578-ff29e74a826d.rna_seq.augmented_star_gene_counts.tsv	fd71a28f572bd19dc5fa1915534a7077	4245258	released
a78e44f3-6e93-47f4-9653-2ce1b1d7d25d	59fd41dc-60c7-4975-8c63-194c4e613af4.rna_seq.augmented_star_gene_counts.tsv	5ecb0b0090026128ba681931f1763c82	4238856	released
34a71e25-c1fa-4f7a-9407-600964534fc5	30089c34-1338-4817-86d1-0e7536f6c379.rna_seq.augmented_star_gene_counts.tsv	f986cfe1814e8dd1b577d7c6f1a2169e	4239750	released
489b2714-26c8-4889-9ca9-378957da1a6c	2729fb2c-5d3d-42c7-b60e-8fc166e35f73.rna_seq.augmented_star_gene_counts.tsv	5cf267af0d66215bbd588040dac39ca6	4200392	released
0e7e953c-82c3-4887-86b5-584d41cfe518	4551fe9f-b4ff-4556-a2ae-bd7234a979ba.rna_seq.augmented_star_gene_counts.tsv	1d42f4505aa3e6836aa54bebe51f5420	4249804	released
db9d1bc8-9c20-4fbd-bfac-cf1faf1cad11	f701ac18-597c-47e3-ba03-1901724b02e5.rna_seq.augmented_star_gene_counts.tsv	40d25bab0f0868caa6e1fe0718a6e768	4232813	released
9befd66c-7e2b-4081-b933-3c69d94cad96	63e63d84-237e-429b-a97f-be55bb8cd563.rna_seq.augmented_star_gene_counts.tsv	0820b6d4d71472b3de36f09ae3e5785c	4259231	released
cbabaf06-c15c-4655-a6c2-89a523ec7a9e	9b0359cf-82be-4073-8360-5456ec05d6db.rna_seq.augmented_star_gene_counts.tsv	e568f71260177da68b00f109aa6060e7	4244989	released
cc8c7c7e-a682-43ca-af76-08b49bf3512a	8e794306-7ade-4081-b98a-3e577dc3a85c.rna_seq.augmented_star_gene_counts.tsv	c47ce0baebe37da26c913e7b9dcde717	4228801	released
8c4bd061-8371-4313-bfdc-1b2213daea12	d85f1c60-f3f3-4355-9f31-6c0e5d53360b.rna_seq.augmented_star_gene_counts.tsv	d05bd7184ee897638c099a331715b669	4251244	released
66b1f91a-937c-4e1f-b4ab-07d1ef9fe1db	94b39932-9777-4fdc-b56c-65c3c3e11053.rna_seq.augmented_star_gene_counts.tsv	6222c0a06514a48a6afac961b365bfd9	4243348	released
0fbdc947-5a9e-47de-b4fa-bbbf1ba4fd6b	5c1d9af2-e798-4e2f-83af-05c27225e3e0.rna_seq.augmented_star_gene_counts.tsv	a6fcd8d81c7eb941ac5a08b9424f0d39	4246293	released
69c0795b-d68f-4262-9e00-39eff5b66814	67b48fde-8db7-453a-ac70-c338fef76d1c.rna_seq.augmented_star_gene_counts.tsv	5273eee091b7fbe88db32902a82cad61	4246318	released
7c7bfa90-8754-4170-b009-ba858bddcb38	8618f2c5-a266-45b5-be0b-8eaa64151ee2.rna_seq.augmented_star_gene_counts.tsv	15acd3c70cb78251cf90eb913b799247	4260117	released
6ae1ed76-5b6f-41a6-917b-cc713f874a03	b8e400b0-9d4f-426d-ad7f-8083e182ce95.rna_seq.augmented_star_gene_counts.tsv	b28f182b4cca13e1c600730d8ba36e44	4238890	released
bf080139-5562-4d85-8a56-19bc15e80357	01b48ab6-4c3b-4b40-89a6-55d64017770d.rna_seq.augmented_star_gene_counts.tsv	c867540424ac8c6ba5dda4e35fa2c99d	4248310	released
4a2da9f0-b75d-466c-b9f0-2e910ee24365	2cf32f8f-0698-453d-a96b-c66a48617d2d.rna_seq.augmented_star_gene_counts.tsv	ec34e29f6cfe1b0f5278024c0202fccf	4228585	released
152893a4-2d02-4941-bbe9-eb038cce9ef2	9de0347a-a669-400d-93f7-d471527e05fc.rna_seq.augmented_star_gene_counts.tsv	00d5b55c47a76c9ba2cfdaffdfbf987b	4240819	released
9c622d7a-d739-4d5d-824a-923414f13f6f	f6df6ae0-003e-4ba2-8a55-06734b4cbed3.rna_seq.augmented_star_gene_counts.tsv	90108338ef8a143b77dc31c40bee3289	4251902	released
ceaf66d6-7fcf-47d6-ae3f-99323057c910	33dfa933-8daa-44a1-8c7c-cf3335dc8275.rna_seq.augmented_star_gene_counts.tsv	1ec78a7c0e4909c112f0e04f4820beb5	4256277	released
961f4263-5071-4dfd-b626-346f916b4c9d	56255cc6-b68d-41f6-9c5f-4368ded4f094.rna_seq.augmented_star_gene_counts.tsv	272e863814ef59c80b4d9599e3fc53ef	4239925	released
e4747f6d-4c5c-4d49-886f-2c69fe206879	5e545b8a-8a66-4e9a-912b-9cbcbf813a4c.rna_seq.augmented_star_gene_counts.tsv	7bbd454a5e0627225e6bddafd800fe1b	4237646	released
83300c43-0958-4165-99cf-e956cb47d38b	0f056a98-454e-41cf-8cb1-0b280b0b8b24.rna_seq.augmented_star_gene_counts.tsv	977a68ffc23ef0d4d36a3affaf405381	4234508	released
a33333fb-31f7-4874-aefd-a004be0d943e	d19de25c-e12f-428d-afb7-994e6180ef36.rna_seq.augmented_star_gene_counts.tsv	9b52ffab1327002e115b89b9ea234c98	4251859	released
424b672b-e409-4b9c-821f-b9d16cc3f454	858bd794-e93f-45ac-a5b9-be348fe61c2d.rna_seq.augmented_star_gene_counts.tsv	f0b1e7a66b8e7271ae5b49f76eb4370b	4256929	released
c0d545e4-ab23-41f8-a29f-7a9df01c4abd	0090732e-6960-4e46-a400-61a16c810afe.rna_seq.augmented_star_gene_counts.tsv	714a2bd5a21e0f466b269c5fda9d1974	4254915	released
1d4c5088-5f7a-4ac9-8a04-46288af80215	fe5832d5-4e3e-4f0a-b31d-1c3f97fa821f.rna_seq.augmented_star_gene_counts.tsv	60cadecf3571f2fdcdae72d60b6b4c06	4228696	released
5eb4cdf7-10ee-4e24-801c-7297b5b3ebd7	b0c1691d-d2bd-4958-9444-f5ab10f172db.rna_seq.augmented_star_gene_counts.tsv	dd60ab7a50bb3ea8074f4d896d7d71d2	4207439	released
c2c34b18-7f7a-47ac-9f42-b7700562d006	8053b830-a7a9-4511-974c-5320e4337dda.rna_seq.augmented_star_gene_counts.tsv	f65f6de15c8910f3844513de2fea654a	4237522	released
f8ba326c-a068-4d8c-a544-07fd13c39cbd	b79c9932-bc2b-4c87-b954-3b6efd0d76e5.rna_seq.augmented_star_gene_counts.tsv	a5ba87a5d2a3b70ef6f90c71d5b69ec9	4245285	released
5576ae8b-e6e9-496d-854a-8c696bd965c9	acb3e553-8eef-49a4-9499-136a5039720d.rna_seq.augmented_star_gene_counts.tsv	02c734b32eefbdb5dd2c8da81ed6fb64	4247513	released
4ab7002a-08f8-4187-96cd-8f3183336a5a	014cd25b-c543-4bad-ab82-017127a3f736.rna_seq.augmented_star_gene_counts.tsv	1e9b996a4f5e8114f3e4dae7ff9734af	4245053	released
a3bdc783-f9de-42d6-b0ad-eadec504b7d8	e9ddb0a3-1e6f-4870-a951-f9def2302245.rna_seq.augmented_star_gene_counts.tsv	58411c563f38d59d81b653b23efc0036	4255157	released
5f006edb-0f66-45eb-9a36-e31bbcdf8147	b0618ea2-708e-4dc4-ac9f-afd267a08863.rna_seq.augmented_star_gene_counts.tsv	152ab4f4383d97d5179fb9e4a9536c05	4232214	released
d4afe781-4959-40a7-8556-b60a150ea6b0	bd753feb-44bd-42a7-925f-397159aaec9f.rna_seq.augmented_star_gene_counts.tsv	b7331ea0ec27ae4277d8479eb7b68a34	4230287	released
f43cfd22-5e58-4369-9ea0-a0b6cc63a7db	0fbbba07-b97b-4e50-b768-d3f4ec578a96.rna_seq.augmented_star_gene_counts.tsv	d77fe96bd08d9fba38bc23ded62cb343	4243075	released
343ba69a-e983-4966-9084-3bf576a08701	e4f0b08d-a91e-4adb-ba40-b91047da3a33.rna_seq.augmented_star_gene_counts.tsv	f5d5f540de4e0f850c815996a2bf38ec	4245492	released
4ab781c9-0569-4b74-b233-a8d898392f66	e9f0cec9-e987-45ad-96a7-7c9aed6c3f78.rna_seq.augmented_star_gene_counts.tsv	aa57e67f714bee44c13a855e7e953c76	4270051	released
c69d9c36-61e3-4985-b17b-b64bd7ed3821	eb8069ea-756b-4d4c-9c14-dd2b8b2a7af6.rna_seq.augmented_star_gene_counts.tsv	c64cddb1608ac0c88fe715c8912259fd	4244146	released
1164d793-7d50-42c9-9b8c-74affd93964d	002049e1-5d2b-4019-a9ed-61a90fd952ce.rna_seq.augmented_star_gene_counts.tsv	61ae135adf65a31548ce0ea56036d4a9	4244542	released
1263f317-119b-428c-96b1-c187e54bb275	92cb59ee-23f2-412b-a039-e4040218c207.rna_seq.augmented_star_gene_counts.tsv	816f9e5ee5179b522e76feb0cb39b7dd	4245460	released
